Price,Close,High,Low,Open,Volume,SMA_50,Upper_Band,Lower_Band
Ticker,,AAPL,AAPL,AAPL,AAPL,,,
Date,,AAPL,AAPL,AAPL,AAPL,,,
2012-11-15,15.975807189941406,16.397678818106368,15.88462570277953,16.33780287206574,789910800,19.21439434051514,22.219987860677154,16.208800820353122
2012-11-16,16.038427352905273,16.10894195646178,15.37188165509886,15.963049561294733,1266893600,19.12959285736084,22.249723475545704,16.009462239175978
2012-11-19,17.194927215576172,17.24872420229715,16.40923668746819,16.434463257096777,823317600,19.06426643371582,22.20728762747042,15.921245239961216
2012-11-20,17.048423767089844,17.38397719062321,16.856029199182938,17.382761393824513,642754000,18.99348663330078,22.155838987336274,15.831134279265287
2012-11-21,17.072444915771484,17.244779736500185,16.917433179275477,17.149950784019488,373002000,18.933897933959962,22.12698295479667,15.740812913123253
2012-11-23,17.370304107666016,17.385502384380214,17.099796533398425,17.23869771215636,272826400,18.881567268371583,22.08994495778646,15.673189578956706
2012-11-26,17.91831398010254,17.932598380066132,17.437476728919005,17.504040409522077,630579600,18.834629745483397,22.02902482106199,15.640234669904803
2012-11-27,17.77393913269043,17.945363277795597,17.631694118063454,17.91891928499296,533330000,18.776823196411133,21.940538043494566,15.613108349327701
2012-11-28,17.71800994873047,17.804936986459193,17.39339869092586,17.545673590263544,520864400,18.71287544250488,21.829054311073683,15.596696573936079
2012-11-29,17.91314697265625,18.061774542236144,17.788228262345754,17.939287426557,514698800,18.64768695831299,21.68932289227615,15.606051024349828
2012-11-30,17.78913116455078,17.883961690747757,17.710105996591082,17.835026275858244,391319600,18.5787292098999,21.535923113802646,15.621535305997156
2012-12-03,17.81678581237793,18.072098217747484,17.795813727734096,18.043527810486175,364280000,18.510209693908692,21.37270384352228,15.647715544295103
2012-12-04,17.50251579284668,17.683361128325657,17.389449921049568,17.683361128325657,557068400,18.437462196350097,21.210665697292697,15.664258695407495
2012-12-05,16.37610626220703,17.3019137178461,16.375497552123985,17.29158025547633,1044638000,18.341345443725587,21.05887197966716,15.623818907784013
2012-12-06,16.63294219970703,16.817433343713166,15.76336148539405,16.076727136797203,1177212400,18.25599296569824,20.912835073053557,15.599150858342922
2012-12-07,16.207721710205078,16.874874423916864,16.108940242402014,16.820165187357265,787040800,18.172574348449707,20.81928536620307,15.525863330696346
2012-12-10,16.103469848632812,16.367594821040388,15.85302056203692,15.95696876002013,630484400,18.092129402160644,20.74104257857869,15.4432162257426
2012-12-11,16.455135345458984,16.703456653739646,16.33295015891035,16.405896369348476,592345600,18.008951263427733,20.59508149481808,15.422821032037389
2012-12-12,16.38248634338379,16.656034120938525,16.299510243710497,16.64904288377563,487144000,17.932924842834474,20.48131754132609,15.38453214434286
2012-12-13,16.099515914916992,16.341151059315962,15.981281707952935,16.14389168545178,625259600,17.855904808044432,20.38813531212163,15.323674303967236
2012-12-14,15.494674682617188,15.74816269132796,15.366715692800968,15.645430273384555,1009579200,17.765626068115235,20.30644534831485,15.224806787915623
2012-12-17,15.769437789916992,15.804999447320863,15.234500081282658,15.468535328810178,757607200,17.674706649780273,20.168014445901157,15.181398853659386
2012-12-18,16.227479934692383,16.257873237185667,15.812597720552194,15.956970777076315,625685200,17.595761871337892,20.014834747602325,15.176688995073459
2012-12-19,15.996785163879396,16.221399176527463,15.972165682543654,16.153619716999856,449369200,17.52080186843872,19.9000217034858,15.141582033391643
2012-12-20,15.857584953308104,16.115023931583725,15.770961429056838,16.10894494538826,481689600,17.451783599853517,19.819520341422777,15.084046858284259
2012-12-21,15.784639358520508,15.794972823842636,15.508354700637428,15.576134181942932,596268400,17.382710418701173,19.73920125774771,15.026219579654638
2012-12-24,15.810163497924805,15.934171527792225,15.765787725364522,15.815635395258214,175753200,17.31108573913574,19.63586664256629,14.986304835705193
2012-12-26,15.59223461151123,15.788581708454453,15.535093793341776,15.7745992356486,302436400,17.242854022979735,19.565110959962045,14.920597085997425
2012-12-27,15.654850959777832,15.691019700360153,15.338750256697384,15.608650677287304,455120400,17.174900550842285,19.479797011043217,14.870004090641354
2012-12-28,15.488595962524414,15.637225128377567,15.443916636696489,15.509873223303794,354278400,17.1005659866333,19.37775420875696,14.823377764509637
2012-12-31,16.17489242553711,16.273066789706156,15.470658839022128,15.51716103284688,659492400,17.030862464904786,19.199023921634012,14.86270100817556
2013-01-02,16.687339782714844,16.868793797752907,16.462423873945507,16.83292860477466,560518000,16.97454246520996,19.02358578520168,14.925499145218243
2013-01-03,16.476707458496094,16.70679170962874,16.443273860693143,16.652386024453158,352965200,16.921253089904784,18.876760997881544,14.965745181928025
2013-01-04,16.017751693725586,16.371236808170238,15.982190052672289,16.320782066118948,594333600,16.87258129119873,18.793483153544077,14.951679428853383
2013-01-07,15.923534393310549,16.087662093894995,15.659104266955525,15.865784856127098,484156400,16.807387351989746,18.62678189998532,14.987992803994171
2013-01-08,15.966398239135742,16.166392870626453,15.842998850455176,16.084936061024262,458707200,16.75555850982666,18.51818116014453,14.99293585950879
2013-01-09,15.716859817504885,15.957277642907234,15.683121037124033,15.880987580885607,407604400,16.69663902282715,18.39481072113779,14.99846732451651
2013-01-10,15.91168212890625,16.070034394149918,15.66883117043089,16.06486766331089,601146000,16.64602737426758,18.281533014216155,15.010521734319003
2013-01-11,15.81411075592041,15.966689148474217,15.775205270503537,15.835386381644664,350506800,16.596816654205323,18.17952586506498,15.014107443345667
2013-01-14,15.250304222106934,15.425070567715736,15.15182629355572,15.278569471824449,734207600,16.541582221984864,18.115440085799392,14.967724358170337
2013-01-15,14.7691650390625,15.1664173944695,14.691962737442296,15.145445301011982,876772400,16.475986938476563,18.06672109585781,14.885252781095314
2013-01-16,15.382213592529297,15.484035364891955,14.969157554937844,15.03420025386929,690804800,16.434597549438475,18.029398640439364,14.839796458437585
2013-01-17,15.278573036193848,15.523855661285992,15.258818360416447,15.510481891875145,453678400,16.386403293609618,17.97218341913703,14.800623168082208
2013-01-18,15.197115898132324,15.264590200204871,15.087695785824582,15.15213140685691,472922800,16.337651138305663,17.916654183657847,14.758648092953479
2013-01-22,15.342098236083984,15.436623630464945,15.09468918003746,15.335715706406551,461546400,16.305293579101562,17.89848845892782,14.712098699275305
2013-01-23,15.622937202453612,15.652723416041647,15.342094600604366,15.4648868457975,861509600,16.290862445831298,17.89563764820599,14.686087243456603
2013-01-24,13.692597389221191,14.155501009962203,13.684997442689028,13.981341790968447,1460852400,16.232165145874024,17.99372476091037,14.470605530837675
2013-01-25,13.3698091506958,13.866754239531502,13.221485212850844,13.728765384336901,1208026400,16.169583492279052,18.106106695906416,14.23306028865169
2013-01-28,13.672235488891602,13.774967894939282,13.247628555004754,13.307505336563695,785517600,16.11300760269165,18.17145648706333,14.054558718319967
2013-01-29,13.92875862121582,13.98742040259727,13.741834353893474,13.93574985761998,571158000,16.065221729278566,18.213226412716445,13.917217045840685
2013-01-30,13.884995460510254,14.060370520692887,13.814177316234952,13.890162191811902,417155200,16.023405494689943,18.258168546007525,13.78864244337236
2013-01-31,13.844263076782228,13.959456965470325,13.828762887352323,13.889551094909189,319334400,15.979522209167481,18.29769673912891,13.661347679206052
2013-02-01,13.787429809570312,13.965540007464893,13.627253022775555,13.95429429130816,539484400,15.911372261047363,18.28342932219661,13.539315199898114
2013-02-04,13.443977355957031,13.857946548410858,13.434250978704359,13.796246060134598,477117200,15.839283332824706,18.288136973890445,13.39042969175897
2013-02-05,13.915690422058104,13.973439951811843,13.440932377160744,13.496553856952225,573347600,15.77614824295044,18.2577877787017,13.294508707199178
2013-02-06,13.900796890258787,14.17890265741658,13.755815172013584,13.874049364555457,593706400,15.706758098602295,18.200454826470278,13.213061370734312
2013-02-07,14.31412410736084,14.368539930938901,13.883066995127978,14.162184626488388,704580800,15.634674301147461,18.075242278088968,13.194106324205954
2013-02-08,14.520784378051758,14.63787250719075,14.315038093875387,14.490824576480252,633158400,15.569611206054688,17.950113537497064,13.189108874612312
2013-02-11,14.672114372253418,14.82527837661146,14.467899509379134,14.567255046802297,517490400,15.508693294525147,17.819670256400943,13.19771633264935
2013-02-12,14.304335594177246,14.747009105355586,14.299444065919827,14.659268541752898,609053200,15.436517066955567,17.6649261716342,13.208107962276934
2013-02-13,14.27713394165039,14.479822254232799,14.161268665916378,14.283248354997964,475207600,15.366277122497559,17.51187215603735,13.22068208895777
2013-02-14,14.264294624328612,14.418679889263018,14.185726452931142,14.201011670100485,355275200,15.295227298736572,17.342640794986316,13.24781380248683
2013-02-15,14.067715644836426,14.373429673984328,14.060378351398965,14.33337987246655,391745200,15.226531295776367,17.200846059357534,13.2522165321952
2013-02-19,14.062519073486328,14.146285701887816,13.874812338717248,14.096454468397742,435783600,15.180259552001953,17.153051073851728,13.207468030152176
2013-02-20,13.72196102142334,13.992211614802704,13.720431193264472,13.992211614802704,476302400,15.12203992843628,17.091660730277248,13.152419126595312
2013-02-21,13.6366605758667,13.731738459009895,13.537609549394366,13.634826252246281,447182400,15.070618705749512,17.058709052831,13.082528358668027
2013-02-22,13.781875610351562,13.806026314565585,13.653170087870247,13.734184826813728,330654800,15.024186820983887,17.022235784273928,13.026137857693845
2013-02-25,13.53700065612793,13.913639507920958,13.52996867317846,13.87481421083752,372579200,14.965824127197266,16.963746407954062,12.96790184644047
2013-02-26,13.725624084472656,13.80419223890353,13.37986183634086,13.568180830491565,501499600,14.912686882019043,16.898107838961593,12.927265925076494
2013-02-27,13.591111183166504,13.831708022839521,13.471271956551867,13.709116085924173,587350400,14.862518787384033,16.852296498233528,12.87274107653454
2013-02-28,13.494199752807615,13.691995690116618,13.494199752807617,13.575213677232576,322515200,14.822509288787842,16.840652015549765,12.804366562025917
2013-03-01,13.160054206848145,13.395759489685213,13.145074305208706,13.390255702390768,552448400,14.770321617126465,16.823172923668025,12.717470310584902
2013-03-04,12.84149932861328,13.090655475656042,12.809399076282048,13.07842665260732,582755600,14.702602005004882,16.7824701175395,12.622733892470265
2013-03-05,13.180538177490234,13.304352184669785,12.862902174499942,12.8852193739822,638433600,14.646277065277099,16.73560509966933,12.55694903088487
2013-03-06,13.013006210327148,13.306186168296394,12.975402981473792,13.283562841956098,460250000,14.589385490417481,16.698903219496607,12.479867761338355
2013-03-07,13.163416862487791,13.207134501771353,12.872377371015455,12.977542812367103,468473600,14.536961040496827,16.655501844149192,12.41842023684446
2013-03-08,13.198272705078123,13.311692233520585,13.103195603253486,13.139575960288655,391482000,14.484723224639893,16.603930583518338,12.365515865761447
2013-03-11,13.3862886428833,13.42114081020509,12.99711467940024,13.138049095313884,474236000,14.440604305267334,16.557550334725907,12.32365827580876
2013-03-12,13.097692489624023,13.41716369551621,13.071401324672054,13.316889750768482,465911600,14.389461135864257,16.510225862019354,12.268696409709161
2013-03-13,13.095243453979492,13.283257155476557,13.00383584089798,13.098301476686984,405549200,14.341594085693359,16.46912914224893,12.214059029137786
2013-03-14,13.22211456298828,13.287536325623938,13.159442245031398,13.232202118776762,303875600,14.282538528442382,16.365831448042087,12.199245608842679
2013-03-15,13.563292503356934,13.580718172692544,13.367329235109338,13.388118239854988,643960800,14.220057582855224,16.19346016303614,12.246655002674308
2013-03-18,13.931983947753906,13.985176895106578,13.488087332677422,13.495729941227387,606197200,14.169163112640382,16.033246796505324,12.305079428775437
2013-03-19,13.894386291503906,14.092488454758458,13.711262405297997,14.047547092861686,526775200,14.126695804595947,15.914053829948847,12.339337779243047
2013-03-20,13.82070255279541,13.99037465817086,13.744580150984197,13.983954932623465,308660800,14.084639167785644,15.796804800353238,12.37247353521805
2013-03-21,13.84057331085205,14.001072972443325,13.760171640166604,13.763840287826877,383255600,14.042122669219971,15.666909749421666,12.417335589018275
2013-03-22,14.121222496032717,14.127029965025427,13.852194801137268,13.89713452113288,395105200,14.010209922790528,15.561766640292303,12.458653205288753
2013-03-25,14.172274589538574,14.367014980832344,14.11724650217678,14.206208359053395,501135600,13.975421772003173,15.427792913281515,12.523050630724832
2013-03-26,14.09768009185791,14.241364720669567,14.079031539726932,14.229135894241532,294294000,13.941093158721923,15.293797959314077,12.58838835812977
2013-03-27,13.82070255279541,13.964999435775743,13.779431489116106,13.954605749907303,331237200,13.912501125335693,15.211629906269671,12.613372344401714
2013-03-28,13.532720565795898,13.812754143558807,13.500926435321567,13.751611647749977,442839600,13.887772235870361,15.167266564697604,12.608277907043119
2013-04-01,13.112361907958984,13.564512459327116,13.07659382320274,13.509483569099258,389732000,13.842375202178955,15.065265954691998,12.619484449665912
2013-04-02,13.139267921447754,13.39453855964448,13.035630654639347,13.072317135229564,529519200,13.799589099884033,14.965764431030458,12.633413768737608
2013-04-03,13.206520080566406,13.368242584049185,13.155159842579575,13.1875654057541,363216000,13.759777183532714,14.865567891010311,12.653986476055117
2013-04-04,13.075984001159668,13.298543735574013,13.000473041714294,13.260636007784464,358447600,13.714454898834228,14.738257258010009,12.690652539658448
2013-04-05,12.9378023147583,12.99130220367508,12.830190279284858,12.977544366335076,383695200,13.660752201080323,14.548619796069097,12.772884606091548
2013-04-08,13.02982234954834,13.069259091605396,12.916097525271946,12.988245154621765,300829200,13.647496700286865,14.55303776338914,12.74195563718459
2013-04-09,13.053359031677246,13.09982692888955,12.92404207869947,13.03440517135127,306614000,13.641167697906495,14.558970884239207,12.723364511573783
2013-04-10,13.319637298583984,13.3615206169562,13.02370625783875,13.087600645350443,375928000,13.634115734100341,14.5563522799085,12.711879188292182
2013-04-11,13.27805995941162,13.389950437102966,13.182370633163497,13.25941059406241,328364400,13.621101760864258,14.544731076362638,12.697472445365879
2013-04-12,13.139573097229004,13.272557906176537,13.11786733929265,13.272557906176537,238613200,13.606193313598633,14.53647670279738,12.675909924399885
2013-04-15,12.83538818359375,13.081181875022327,12.826216563973103,13.053973144986177,317520000,13.586015815734862,14.53871722823841,12.633314403231315
2013-04-16,13.03073787689209,13.042048315434421,12.857397957096854,12.887969203070998,305771200,13.5708819770813,14.534502027144,12.607261927018598
2013-04-17,12.314144134521484,12.85831541000941,12.170764837103562,12.848226221364783,945056000,13.548285312652588,14.574976406258902,12.521594219046275
2013-04-18,11.98550510406494,12.405555512727076,11.914884853103338,12.38109867522582,666299200,13.509681606292725,14.621600045138692,12.397763167446758
2013-04-19,11.93903636932373,12.216318897008831,11.773032901176489,11.86077350976496,609274400,13.470446395874024,14.66165320077917,12.279239590968878
2013-04-22,12.187885284423828,12.295803446954807,11.961658539210926,12.003540226469255,429920400,13.427921619415283,14.647663322776191,12.208179916054375
2013-04-23,12.415947914123535,12.48473301306082,12.192164501038093,12.350524517505542,664238400,13.38582489013672,14.596873192007413,12.174776588266026
2013-04-24,12.395463943481444,12.694757486048607,11.999259007011712,12.031053950908113,969651200,13.34029188156128,14.524849899550707,12.155733863571852
2013-04-25,12.484735488891602,12.654712106333408,12.44254685112719,12.5718638423861,384837600,13.303899879455566,14.479339158892621,12.12846060001851
2013-04-26,12.75437355041504,12.802370469016225,12.480759685161889,12.528451291278051,764097600,13.273444671630859,14.424618802785771,12.122270540475947
2013-04-29,13.149358749389648,13.256358548739348,12.83997592196392,12.853732945726746,640326400,13.25114595413208,14.366620597507886,12.135671310756273
2013-04-30,13.536391258239746,13.611903048377167,13.208972136203885,13.301603469595056,691538400,13.240519466400146,14.334152535180396,12.146886397619896
2013-05-01,13.429695129394531,13.602117494904494,13.279896092066915,13.587749032473956,506909200,13.22786298751831,14.297041674646957,12.158684300389664
2013-05-02,13.620152473449709,13.714005019481343,13.470657964615562,13.505814607368686,421828400,13.225826816558838,14.291546978182964,12.160106654934712
2013-05-03,13.75650405883789,13.855861233146559,13.731128835715628,13.797162866032185,361300800,13.228223686218263,14.298245624917882,12.158201747518643
2013-05-06,14.0845365524292,14.130086893974756,13.888878577944935,13.931677841476791,496641600,13.234276905059815,14.32038620642348,12.14816760369615
2013-05-07,14.021862030029297,14.238612657228604,13.870227858192722,14.21476726368818,483753200,13.243974132537842,14.349598203287417,12.138350061788266
2013-05-08,14.180224418640137,14.226999278804016,13.93473681263223,14.033481744138092,472598000,13.253066139221191,14.382085973072275,12.124046305370108
2013-05-09,14.056509971618652,14.24823009793827,14.019889642657333,14.150062569476347,398487600,13.262374114990234,14.41028495873336,12.114463271247107
2013-05-10,13.939571380615234,14.146986886516155,13.862945120376853,14.09344021130968,334852000,13.271281547546387,14.433359292002967,12.109203803089807
2013-05-13,13.994041442871094,14.091286987390482,13.894335587718858,13.894642921111204,316948800,13.287961292266846,14.467335115461474,12.10858746907222
2013-05-14,13.659224510192873,14.008198284832446,13.606600652414901,13.966654042201814,447118000,13.304315795898438,14.481095789703506,12.12753580209337
2013-05-15,13.197305679321287,13.571207032549808,12.99758505793865,13.514583749782112,741613600,13.30465114593506,14.481296716260587,12.128005575609532
2013-05-16,13.373642921447754,13.474273235450095,12.891111448523734,13.024669164203974,603204000,13.311863880157471,14.485630299830635,12.138097460484307
2013-05-17,13.333022117614746,13.543206927566372,13.26378171348881,13.511202346276402,427904400,13.31525598526001,14.488251419338578,12.14226055118144
2013-05-20,13.630606651306152,13.718927212492616,13.235779336249777,13.291479822846249,451578400,13.32390266418457,14.499748750684638,12.148056577684503
2013-05-21,13.52997589111328,13.709078962276934,13.361951614582571,13.483507735134669,456022000,13.32677640914917,14.503946415023591,12.149606403274749
2013-05-22,13.581982612609863,13.797399497433208,13.485660708429151,13.665071923774077,443038400,13.336462211608886,14.513908185206583,12.159016238011189
2013-05-23,13.606293678283691,13.730004409279188,13.410880586921644,13.41580449522957,353021200,13.34668321609497,14.524454965189475,12.168911467000465
2013-05-24,13.69892406463623,13.71461861311613,13.551518242296167,13.56659730217397,276166800,13.356219406127929,14.53759015644386,12.174848655811997
2013-05-28,13.584752082824709,13.88233381736208,13.566596402887036,13.845098813771251,386145200,13.356648597717285,14.53834195603229,12.17495523940228
2013-05-29,13.692767143249512,13.771240695731416,13.521972779417558,13.540437434735773,330576400,13.351864261627197,14.52596263157539,12.177765891679005
2013-05-30,13.896798133850098,13.986657819816743,13.679227448223449,13.714309474279563,353519600,13.351912498474121,14.526102038825458,12.177722958122784
2013-05-31,13.839866638183594,14.066668816364924,13.832788109332673,13.925108100310789,384302800,13.352295780181885,14.527122244879981,12.177469315483789
2013-06-03,13.870331764221191,13.92080017817315,13.616756252209507,13.870639097600408,372352400,13.352890949249268,14.528756747294036,12.1770251512045
2013-06-04,13.82693862915039,13.984500381250308,13.767853382986376,13.94726374187065,292728800,13.347005271911621,14.510050022346261,12.183960521476981
2013-06-05,13.697688102722168,13.870328894922684,13.65460473800095,13.71430546718444,290589600,13.337513542175293,14.480643856869966,12.19438322748062
2013-06-06,13.493042945861816,13.755850735164827,13.357331454243536,13.708767106129086,416934000,13.32542079925537,14.44834243375989,12.20249916475085
2013-06-07,13.59613800048828,13.640144196661536,13.317942944118961,13.432729497724004,404535600,13.320929508209229,14.437544268995099,12.204314747423359
2013-06-10,13.50627899169922,13.8198625988659,13.441962493096677,13.685997538153348,450153200,13.320400676727296,14.436631009730606,12.204170343723986
2013-06-11,13.466580390930176,13.625373148589958,13.334869129256875,13.409342421472644,286112400,13.32748504638672,14.442822036909188,12.212148055864251
2013-06-12,13.300094604492188,13.578905149492444,13.278860661603195,13.525051137063144,265227200,13.330701580047608,14.444749929325832,12.216653230769383
2013-06-13,13.41611099243164,13.452423992192246,13.194232729490674,13.309634768897338,285832400,13.334893398284912,14.44861178064894,12.221175015920883
2013-06-14,13.234240531921388,13.426268862384452,13.186540577288874,13.398880031128718,271866000,13.338058528900147,14.449671139530869,12.226445918269425
2013-06-17,13.294246673583984,13.408109580343833,13.243778260299225,13.277013817406527,259414400,13.34518741607666,14.450879006558976,12.239495825594345
2013-06-18,13.287169456481934,13.383491355492447,13.23916299541694,13.280707237895575,195025600,13.350334358215331,14.452424083821274,12.248244632609389
2013-06-19,13.017285346984863,13.28378531489061,13.017285346984863,13.27578396374865,310940000,13.349612884521484,14.452543040259718,12.24668272878325
2013-06-20,12.827717781066896,13.108988626066918,12.776325724627501,12.903421222056327,357310800,13.339774494171143,14.452528354787328,12.22702063355496
2013-06-21,12.724933624267578,12.92496328757357,12.558755830076246,12.878494314480601,481118400,13.328711967468262,14.454887028243537,12.202536906692988
2013-06-24,12.387654304504396,12.575989688441396,12.249480003805605,12.537214732285335,480746000,13.31367359161377,14.469839639726132,12.157507543501406
2013-06-25,12.390421867370604,12.549213768842403,12.27348153439738,12.484897284191975,314162800,13.304774265289307,14.482613728614536,12.126934801964078
2013-06-26,12.250096321105955,12.456895539558674,12.175931184837637,12.42950671046908,367724000,13.289161434173584,14.502002849711712,12.076320018635457
2013-06-27,12.118074417114258,12.352262432443803,12.11068937741516,12.286407633124147,337246000,13.285240039825439,14.512135071044503,12.058345008606375
2013-06-28,12.202704429626465,12.317797498434011,11.966977251714287,12.043604341535254,578516400,13.28958402633667,14.499110963686425,12.080057088986914
2013-07-01,12.593220710754396,12.687081466524047,12.347031083599163,12.392269073687459,391053600,13.302667713165283,14.465829749344808,12.139505676985758
2013-07-02,12.87849235534668,12.975122396261932,12.600914466556182,12.615993522358028,469865200,13.31647985458374,14.441382885605924,12.191576823561556
2013-07-03,12.949579238891602,13.016666652503885,12.846487808375734,12.951425704084972,240928800,13.327152481079102,14.427029902669611,12.227275059488592
2013-07-05,12.84556484222412,13.026206998639571,12.78186384406116,12.93696364149495,274024800,13.336154499053954,14.412013074174963,12.260295923932945
2013-07-08,12.772631645202637,12.955735768948507,12.637227467472556,12.928347764387372,298138400,13.341912422180176,14.402140121804184,12.281684722556168
2013-07-09,12.997282028198242,13.032671386209186,12.628920769708147,12.728011958235243,352584400,13.34677059173584,14.39819924415867,12.29534193931301
2013-07-10,12.947428703308104,13.072678577405378,12.871110583145684,12.912654830482708,281405600,13.342731990814208,14.398796656424576,12.28666732520384
2013-07-11,13.149304389953612,13.17884784132821,12.960969817923097,13.015746657185982,326292400,13.334990253448487,14.39093562463671,12.279044882260264
2013-07-12,13.125301361083984,13.226239022938529,13.029903096448114,13.160383388388489,279563200,13.328902378082276,14.386128243034506,12.271676513130046
2013-07-15,13.153919219970703,13.277629948676239,13.072677199634906,13.079140240042948,241917200,13.319577713012695,14.374540523279236,12.264614902746153
2013-07-16,13.238851547241213,13.254545267002571,13.053285514002614,13.125603338256386,216538000,13.309224662780762,14.356820464449884,12.26162886111164
2013-07-17,13.24223804473877,13.301016780548476,13.177921556400415,13.22346687972736,198990400,13.292378692626952,14.315899512839756,12.268857872414149
2013-07-18,13.286858558654783,13.382564121723536,13.251469210869862,13.336711471905792,218878800,13.277678623199463,14.279314716657101,12.276042529741826
2013-07-19,13.077290534973145,13.355176551270429,13.058825883734253,13.328095884533548,268721600,13.255619945526123,14.224159948831534,12.28707994222071
2013-07-22,13.11914348602295,13.225005032395233,13.093293793306216,13.216080860894335,207796400,13.236872615814208,14.17803915910504,12.295706072523377
2013-07-23,12.893882751464844,13.139148774957883,12.885265911785186,13.109606146374686,369395600,13.215958843231201,14.13970319168299,12.292214494779412
2013-07-24,13.55613136291504,13.681687726367278,13.394569334107135,13.50750859454059,591936800,13.20720064163208,14.108874317496854,12.305526965767305
2013-07-25,13.494277954101562,13.583522153480637,13.411496795597202,13.561980875223838,229493600,13.203901710510253,14.10001497438206,12.307788446638448
2013-07-26,13.57090663909912,13.57244494983471,13.366261184687461,13.395803817836567,200152400,13.21137372970581,14.113472872730119,12.309274586681502
2013-07-29,13.780163764953612,13.847865852205821,13.546591235234715,13.565055067327616,248057600,13.219504146575927,14.134803839295696,12.304204453856158
2013-07-30,13.95034408569336,14.068207262250514,13.824478736555061,13.846943656869636,309422400,13.2318505859375,14.169774679746366,12.293926492128636
2013-07-31,13.926034927368164,14.074056252349123,13.830636650236706,14.001739210858954,322957600,13.23775915145874,14.189555931916358,12.285962371001121
2013-08-01,14.053741455078123,14.057434385860262,13.948495393028097,14.025123295883942,206250800,13.248234462738036,14.224375741525074,12.272093183950998
2013-08-02,14.23408031463623,14.243620799946582,14.053131575158254,14.09467582798772,274783600,13.261276416778564,14.272415765691225,12.250137067865904
2013-08-05,14.44672679901123,14.484270785473118,14.222079190646275,14.30024378511867,318855600,13.278085079193115,14.339334371191812,12.216835787194418
2013-08-06,14.317472457885742,14.52180969074776,14.222688881033482,14.402715552985551,334857600,13.290456047058106,14.385607955677685,12.195304138438527
2013-08-07,14.309170722961426,14.371334267793966,14.210386828457814,14.272857706805679,298858000,13.30494441986084,14.434611361859082,12.175277477862599
2013-08-08,14.280669212341309,14.376388009887114,14.185878502827153,14.368953379558715,255777200,13.316702461242675,14.474727714822034,12.158677207663317
2013-08-09,14.0774564743042,14.2636282492354,14.052676032515473,14.207249807702718,266865200,13.320315628051757,14.48682475508916,12.153806501014355
2013-08-12,14.477367401123049,14.517326456883103,14.144984620298676,14.152109885395909,364434000,13.333065643310547,14.536116724262047,12.130014562359047
2013-08-13,15.165369987487791,15.323042379455046,14.498744719590324,14.588269643954574,881941200,13.35896640777588,14.660925925043802,12.057006890507957
2013-08-14,15.44199275970459,15.620109552850563,15.284011009091817,15.422787459501818,756372400,13.391267490386962,14.815053488046638,11.967481492727286
2013-08-15,15.423720359802246,15.56280787061592,15.15019405127748,15.377565752382703,490294000,13.425788135528565,14.959362798511242,11.892213472545889
2013-08-16,15.56063461303711,15.579530551119268,15.453145147011004,15.493104216213986,362306000,13.46713996887207,15.11533565128109,11.81894428646305
2013-08-19,15.728215217590332,15.914075953979628,15.612361413133229,15.622892975594658,510518400,13.509781513214111,15.277580353580987,11.741982672847236
2013-08-20,15.521602630615234,15.815884265441452,15.513858638279657,15.78924433624261,358688400,13.550087985992432,15.407204742257429,11.692971229727435
2013-08-21,15.561564445495604,15.70994272394085,15.52563039949149,15.599665684550935,335879600,13.59198766708374,15.534006336645048,11.649968997522434
2013-08-22,15.580144882202148,15.661614774019684,15.43269473421439,15.642718841266975,244207600,13.63758867263794,15.657160101209115,11.618017244066763
2013-08-23,15.520054817199709,15.59223061550292,15.468323424219477,15.58975240550342,222731600,13.6796675491333,15.766942641848992,11.59239245641761
2013-08-26,15.580456733703612,15.804420366793721,15.503943256499486,15.51168724756527,330965600,13.726591873168946,15.87751548621939,11.575668260118501
2013-08-27,15.135004997253418,15.566205100210722,15.064068331131397,15.426497305781316,424188800,13.763407039642335,15.946892814864054,11.579921264420616
2013-08-28,15.206560134887695,15.358347938632134,15.05477398548821,15.05477398548821,307608000,13.801794853210449,16.018345427799687,11.58524427862121
2013-08-29,15.231345176696776,15.380034421186236,15.21368834959297,15.229796709520803,239657600,13.846076049804687,16.08698601898951,11.605166080619863
2013-08-30,15.092571258544922,15.27006764655873,15.070267371888985,15.240640147980194,272297200,13.891373119354249,16.139813027811734,11.642933210896764
2013-09-03,15.134700775146484,15.507042712460402,15.09659953882217,15.274716325331376,331928800,13.939568462371826,16.189263185940536,11.689873738803115
2013-09-04,15.447869300842283,15.557838571407386,15.37321533150856,15.474820234105055,345032800,14.000772762298585,16.244640293180918,11.756905231416251
2013-09-05,15.341931343078612,15.509518171466667,15.29143907163774,15.496197383496353,236367600,14.059802951812744,16.28597898127036,11.833626922355126
2013-09-06,15.43331813812256,15.469250526479843,15.177139399545107,15.440134042359759,359525600,14.123467388153076,16.320276379193764,11.926658397112387
2013-09-09,15.679584503173828,15.733794104309785,15.596256762706998,15.643341096750287,340687200,14.194697589874268,16.35678920338174,12.032605976366797
2013-09-10,15.322423934936523,15.719238683525612,15.163203055167289,15.680517060236069,743195600,14.25709197998047,16.36390151762174,12.150282442339197
2013-09-11,14.488214492797852,14.673454899571292,14.398380207721123,14.466529328185391,898696400,14.294991855621339,16.347099756043093,12.242883955199583
2013-09-12,14.642475128173828,14.726421574794271,14.435547956155387,14.512681808581892,404051200,14.33027151107788,16.34326176956567,12.317281252590089
